COMUNE,fromPlaceName,fromPlaceCord,toPlaceName,toPlaceCord,date,time,duration
Bagni di Lucca,Pescaglia,"43.966112,10.411528",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,1:00pm,99
Bagni di Lucca,Pescaglia,"43.966112,10.411528",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,12:00pm,99
Bagni di Lucca,Pescaglia,"43.966112,10.411528",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,9:00am,99
Bagni di Lucca,Pescaglia,"43.966112,10.411528",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,10:00am,99
Bagni di Lucca,Pescaglia,"43.966112,10.411528",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,11:00am,99
Bagni di Lucca,Pescaglia,"43.966112,10.411528",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,2:00pm,102
Bagni di Lucca,Pescaglia,"43.966112,10.411528",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,2:00am,57
Bagni di Lucca,Pescaglia,"43.966112,10.411528",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,3:00am,57
Bagni di Lucca,Pescaglia,"43.966112,10.411528",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,4:00am,57
Bagni di Lucca,Pescaglia,"43.966112,10.411528",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,5:00am,57
Bagni di Lucca,Pescaglia,"43.966112,10.411528",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,6:00am,57
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-06-2024,1:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-06-2024,2:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-06-2024,3:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-06-2024,4:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-06-2024,5:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-06-2024,6:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-06-2024,7:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-06-2024,8:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-06-2024,9:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-06-2024,10:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,1:00pm,55
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,2:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,3:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,4:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,5:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,6:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,12:00pm,55
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,1:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,2:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,3:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,4:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,5:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,6:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,7:00am,53
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,8:00am,53
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,9:00am,53
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,10:00am,53
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",10-09-2024,11:00am,53
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,1:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,2:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,3:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,4:00pm,62
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,12:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,1:00am,61
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,2:00am,59
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,3:00am,59
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,4:00am,59
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,5:00am,59
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,6:00am,59
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,7:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,8:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,9:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,10:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-03-2024,11:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-07-2024,1:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-07-2024,2:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-07-2024,3:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-07-2024,4:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-07-2024,5:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-07-2024,12:00pm,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-07-2024,6:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-07-2024,7:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-07-2024,8:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-07-2024,9:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-07-2024,10:00am,58
Bagni di Lucca,Lucca,"43.84281,10.50238",Bagni di Lucca,"44.0089207,10.5743811",07-07-2024,11:00am,58
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,1:00pm,49
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,2:00pm,49
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,3:00pm,65
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,4:00pm,65
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,5:00pm,65
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,12:00pm,49
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,2:00am,59
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,3:00am,56
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,4:00am,56
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,5:00am,56
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,6:00am,56
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,7:00am,56
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,8:00am,51
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,9:00am,51
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,10:00am,49
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",10-09-2024,11:00am,49
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-03-2024,1:00pm,43
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-03-2024,2:00pm,43
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-03-2024,3:00pm,43
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-03-2024,4:00pm,43
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-03-2024,5:00pm,43
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-03-2024,2:00am,52
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-03-2024,3:00am,52
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-03-2024,4:00am,44
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-03-2024,5:00am,44
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-03-2024,6:00am,44
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-03-2024,7:00am,44
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-03-2024,8:00am,44
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-07-2024,1:00pm,58
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-07-2024,2:00pm,58
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-07-2024,3:00pm,198
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-07-2024,4:00pm,198
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-07-2024,5:00pm,198
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-07-2024,12:00pm,58
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-07-2024,7:00am,68
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-07-2024,8:00am,68
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-07-2024,9:00am,68
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-07-2024,10:00am,58
Barga,Camporgiano,"44.15955695,10.3330076",Barga,"44.07326495,10.4775162",07-07-2024,11:00am,58
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,1:00pm,34
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,2:00pm,35
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,3:00pm,39
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,4:00pm,62
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,12:00pm,34
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,2:00am,54
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,3:00am,35
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,4:00am,35
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,5:00am,35
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,6:00am,35
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,7:00am,35
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,8:00am,35
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,9:00am,34
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,10:00am,34
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",10-09-2024,11:00am,34
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-03-2024,1:00pm,40
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-03-2024,2:00pm,40
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-03-2024,3:00pm,40
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-03-2024,4:00pm,40
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-03-2024,5:00pm,40
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-03-2024,12:00pm,44
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-03-2024,2:00am,47
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-03-2024,3:00am,42
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-03-2024,4:00am,41
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-03-2024,5:00am,41
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-03-2024,6:00am,41
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-03-2024,7:00am,41
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-03-2024,8:00am,41
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-07-2024,1:00pm,48
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-07-2024,2:00pm,48
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-07-2024,3:00pm,192
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-07-2024,4:00pm,192
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-07-2024,5:00pm,192
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-07-2024,12:00pm,48
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-07-2024,7:00am,62
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-07-2024,8:00am,62
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-07-2024,9:00am,62
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-07-2024,10:00am,48
Barga,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Barga,"44.07326495,10.4775162",07-07-2024,11:00am,48
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",10-09-2024,1:00pm,49
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",10-09-2024,2:00pm,49
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",10-09-2024,3:00pm,148
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",10-09-2024,12:00pm,49
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",10-09-2024,2:00am,73
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",10-09-2024,3:00am,59
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",10-09-2024,4:00am,59
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",10-09-2024,5:00am,59
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",10-09-2024,6:00am,59
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",10-09-2024,7:00am,59
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",10-09-2024,9:00am,60
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",10-09-2024,10:00am,49
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",10-09-2024,11:00am,49
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",07-03-2024,5:00pm,183
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",07-03-2024,3:00am,64
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",07-03-2024,4:00am,64
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",07-03-2024,5:00am,64
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",07-03-2024,6:00am,64
Barga,Castiglione di Garfagnana,"44.1517665,10.41126715",Barga,"44.07326495,10.4775162",07-03-2024,7:00am,64
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",10-09-2024,1:00pm,73
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",10-09-2024,2:00pm,73
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",10-09-2024,3:00pm,128
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",10-09-2024,4:00pm,128
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",10-09-2024,5:00pm,128
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",10-09-2024,6:00pm,128
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",10-09-2024,12:00pm,73
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",10-09-2024,2:00am,68
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",10-09-2024,3:00am,68
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",10-09-2024,4:00am,68
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",10-09-2024,5:00am,68
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",10-09-2024,6:00am,68
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",10-09-2024,10:00am,73
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",10-09-2024,11:00am,73
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",07-03-2024,1:00pm,46
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",07-03-2024,12:00pm,46
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",07-03-2024,9:00am,46
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",07-03-2024,10:00am,46
Barga,Fabbriche di Vergemoli,"43.99803285,10.42961115",Barga,"44.07326495,10.4775162",07-03-2024,11:00am,46
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,1:00pm,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,2:00pm,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,3:00pm,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,4:00pm,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,5:00pm,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,6:00pm,26
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,7:00pm,26
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,12:00pm,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,2:00am,31
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,3:00am,13
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,4:00am,13
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,5:00am,13
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,6:00am,13
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,7:00am,13
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,8:00am,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,9:00am,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,10:00am,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",10-09-2024,11:00am,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",07-03-2024,1:00pm,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",07-03-2024,2:00pm,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",07-03-2024,3:00pm,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",07-03-2024,4:00pm,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",07-03-2024,5:00pm,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",07-03-2024,6:00pm,26
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",07-03-2024,7:00pm,26
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",07-03-2024,12:00pm,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",07-03-2024,2:00am,38
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",07-03-2024,3:00am,31
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",07-03-2024,4:00am,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",07-03-2024,5:00am,17
Barga,Gallicano,"44.06049345,10.4397426",Barga,"44.07326495,10.4775162",07-03-2024,6:00am,17
